#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : PySara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  7a44a685-ffd8-43e7-b137-a97750163298  SAsupp2
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  2e87c0ee-756b-4448-815f-fa04e03fb958  SAsupp3
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  3b252b2a-d37f-42cc-b3d0-c66451d5a10e  SAsupp4
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  b780d3fd-f6d3-4fe4-9213-52c680cd507b  SAsupp5
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  37f2601a-bcea-4ac9-a273-b5e54ee7b8ce  SAsupp6
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  a62cc748-c9ce-417e-934a-fca18bb1acd7  SAsupp7
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  3c98b668-d3c6-4e6c-9b25-feb7c56786a3  SAsupp8
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  77d47b62-c869-4b6f-a4c0-5973fed2ce1b  SAsupp9
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  6094c339-cbad-4f0b-acf1-bf8d9925b55e  SAsupp10
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  fdc2bf45-208d-4956-ba49-3de42686e018  SAsupp11
  1412.947          85.755      4.448     33.934            5.517        10153.388      2.973      0.000      0.000    0.16930   19.06757  b1918ad3-a023-4f41-b015-4e42f20225e3  SAsupp12
  1410.650          87.412      4.450     33.943            5.850        10154.371      6.944      0.000      0.000    0.02675   20.10472  3f5a8f7d-39ce-4a62-bb78-f5530384abfa  BatFloor
  1366.650          91.946      3.968     31.122            6.105         9836.607      0.987      0.000      0.000    0.09757   20.25427  c3301475-8229-4bb1-b60e-0685f572310b  IntRing
  1409.650          87.375      4.438     33.873            6.353        10146.495      0.682      0.000      0.000    0.05032   21.66822  bca3f3ba-1ce7-4cca-a1ae-583496a30689  PropStr
  1429.200          85.802      4.659     35.187            6.904        10294.380      1.950      0.000      0.000    0.04951   23.65054  5bacc617-4464-48a2-83cf-6fc1f26debe1  RSJD-Internal
  1432.200          85.336      4.689     35.366            6.891        10314.502      1.818      0.000      0.000    0.06151   23.64490  a4ad07b7-4942-4549-a032-e30cb8335b15  EIU-Internal
  1425.200          85.122      4.596     34.810            6.437        10251.958      3.906      0.000      0.000    0.11527   22.11550  90ca8adc-c94c-4d14-90d9-b6129423ce10  SADME-internal
  1429.200          85.355      4.651     35.142            6.804        10289.284      1.421      0.000      0.000    0.08210   23.34194  e993bb4e-86ad-4974-892d-812c328dd123  CCU-internal
  1432.200          85.160      4.686     35.348            6.839        10312.512      1.539      0.000      0.000    0.07658   23.49003  18640ad2-7a65-4804-b9ff-39c7f5f01c19  BSP-internal
  1434.200          84.475      4.699     35.429            6.711        10321.553      2.387      0.000      0.000    0.10008   23.10687  e95fb00d-0612-45b8-8e8e-80e421fe680b  EDR-internal
  1431.200          85.067      4.672     35.264            6.802        10303.023      1.743      0.000      0.000    0.08168   23.36189  4c707658-3801-43cf-b238-692903c62d74  EPRM-internal
  1433.200          84.605      4.688     35.365            6.707        10314.371      4.130      0.000      0.000    0.12752   23.08608  5c21536a-0e84-43a2-8d79-67e5144db0fe  BEG1-internal
  1433.200          84.605      4.688     35.365            6.707        10314.371      4.130      0.000      0.000    0.12752   23.08608  744a2caf-92f7-41cb-ae64-9d42bf09dae9  BEG2-internal
  1433.200          84.605      4.688     35.365            6.707        10314.371      4.130      0.000      0.000    0.12752   23.08608  c69822fa-e85e-4556-ac1d-df65390206fe  BEG3-internal
  1433.200          84.605      4.688     35.365            6.707        10314.371      4.130      0.000      0.000    0.12752   23.08608  3c6906cb-7f1e-4e8f-b3d1-3bb537bf4e8d  BEG4-internal
  1434.200          84.877      4.706     35.469            6.768        10326.151      1.506      0.000      0.000    0.07816   23.29376  a0c88fb0-24e0-4b3e-822e-1f368f29f966  T4S-internal
  1433.200          85.163      4.698     35.424            6.905        10321.089      1.365      0.000      0.000    0.06001   23.70409  30623271-c50e-43a6-b8ba-4335d896856c  EAIM-internal
  1432.200          85.458      4.691     35.378            6.954        10315.926      1.261      0.000      0.000    0.05360   23.84319  527057a7-0dc1-4411-a9f9-d4ac6fbbdcd5  SADM1_internal
  1445.200          83.972      4.828     36.207            6.914        10409.092      1.566      0.000      0.000    0.06076   23.85839  40fdfd8c-e723-4faa-9e1f-5f012fbe443a  SADM2-internal
  1486.200          79.427      5.258     38.852            6.858        10706.238      1.342      0.000      0.000    0.02946   23.92694  84b286ec-9706-4b76-a6d4-680730125719  Battery1-Internal
  1486.200          79.427      5.258     38.852            6.858        10706.238      1.342      0.000      0.000    0.02946   23.92694  5be38dbb-9613-4029-8b3a-b498255675e4  Battery2-Internal
  1486.200          79.427      5.258     38.852            6.858        10706.238      1.342      0.000      0.000    0.02946   23.92694  08cfbcac-d179-4dd9-b7a8-2a67780b74c3  Battery3-Internal
  1486.200          79.427      5.258     38.852            6.858        10706.238      1.342      0.000      0.000    0.02946   23.92694  401bb612-2bc0-44d9-96ce-e323c7e90de9  Battery4-Internal
  1486.200          79.427      5.258     38.852            6.858        10706.238      1.342      0.000      0.000    0.02946   23.92694  20af93ad-5ebd-46c6-a4f2-3685f2c0e808  Battery5-Internal
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  8f0e4793-b4fc-4da0-a3c0-3b9bdd107b54  MHS-DBU
  1429.750          86.727      4.673     35.272            6.189        10303.910      4.063      0.000      0.000    0.09637   21.29185  4d596ab3-b5ce-4370-977f-1a8802bcf123  ASCATSSP1
  1429.750          86.727      4.673     35.272            6.189        10303.910      4.063      0.000      0.000    0.09637   21.29185  d9317e02-26d0-4830-8c01-9ebc2ef0f4b3  ASCATSSP2
  1434.750          86.061      4.714     35.518            5.824        10331.606      4.822      0.000      0.000    0.25400   20.04054  e451289e-5733-4b98-b37f-782c24ac28c2  ASCATHRS
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  35fe65c9-d736-4b8e-8f98-c94b442186cd  RFCU1
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  03d80678-6f38-48b9-b979-dc9107292c5a  RFCU2
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  cca2ac02-e211-405c-b716-e6c1cd129c79  RFCU3
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  17647099-9fb9-40b7-806d-bf0f8fac8fec  RFCU4
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  aaea633f-d320-4f1f-a46f-cc29fcbe07d0  RFCU5
  1445.451          84.670      4.822     36.167            5.405        10404.597      2.487      0.000      0.000    0.20539   18.81849  1d8e383c-f44d-4ee9-9c7c-6404be09785b  SLAFilt
  1433.750          86.240      4.713     35.512            6.305        10330.985      3.376      0.000      0.000    0.09406   21.66453  2174174d-8633-470f-81db-77add3252e0f  SAR-Tx
  1442.750          85.118      4.804     36.060            5.905        10392.591      1.386      0.000      0.000    0.13881   20.51010  5c9117c9-e7e8-4ac5-aaa0-a1bb250993c4  EPC1
  1442.750          85.118      4.804     36.060            5.905        10392.591      1.386      0.000      0.000    0.13881   20.51010  c1df8c05-4d71-4dac-890b-8dfe07faebfd  EPC2
  1443.750          84.933      4.810     36.094            6.094        10396.393      1.511      0.000      0.000    0.18529   21.04034  a96dc980-3752-485f-aa0d-ed740e37d25d  MOD1
  1443.750          84.933      4.810     36.094            6.094        10396.393      1.511      0.000      0.000    0.18529   21.04034  94042813-871f-46d9-8c75-bba5b9eefad3  MOD2
  1427.750          86.959      4.654     35.157            6.737        10291.069      1.605      0.000      0.000    0.15167   22.97717  ca771f25-62f2-4bfd-8f54-cd4a023babb9  TWT1
  1427.750          86.959      4.654     35.157            6.737        10291.069      1.605      0.000      0.000    0.15167   22.97717  6341690f-7e4a-4f2f-b43f-0b599229e8bd  TWT2
  1430.750          86.599      4.682     35.327            6.368        10310.133      2.221      0.000      0.000    0.13610   21.82599  dddb594c-b70e-477c-997f-a3cee0aabb6a  SRADipl
  1435.750          85.936      4.724     35.576            5.634        10338.128      2.806      0.000      0.000    0.25395   19.45310  54057886-ee13-4de3-b706-09335b907ef9  LNA1
  1435.750          85.936      4.724     35.576            5.634        10338.128      2.806      0.000      0.000    0.25395   19.45310  a109f4b6-933c-4eb4-a666-ee614c3ccea0  LNA2
  1431.750          86.463      4.690     35.371            6.208        10315.033      4.160      0.000      0.000    0.17273   21.29284  be162043-2e68-4301-8cb7-d976f931cb2e  UDAFilt
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  a1562f60-89d0-4c32-8df9-9e866690321b  DBU1
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  afbd0b58-1f59-4fce-b54e-124fe1757b32  DBU2
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  722b4cf1-1310-4628-9486-22f4fa9b6c8f  DBU3
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  3ffb2aa0-ae2b-4fa1-a710-82ae67847b75  DBU4
  1448.750          84.184      4.851     36.345            5.279        10424.587      2.714      0.000      0.000    0.23574   18.42331  d4b1a285-ba8d-4058-8c58-0b7606d876b2  DBU5
  1451.750          83.894      4.891     36.591            5.845        10452.311      2.225      0.000      0.000    0.13607   20.34663  5e7648dc-e783-4bff-828d-ce1c7dd5f7ad  RFCU
  1448.750          84.347      4.866     36.434            6.199        10434.678      2.010      0.000      0.000    0.08573   21.47492  8c6e4d00-4ff8-4a89-ba8f-3af08b2a8d80  FMU1
  1448.750          84.347      4.866     36.434            6.199        10434.678      2.010      0.000      0.000    0.08573   21.47492  d48a1d8d-51ba-40f2-b422-84fe47391013  FMU2
  1445.750          84.742      4.836     36.252            6.183        10414.217      3.846      0.000      0.000    0.11329   21.41173  763a5740-f52b-4032-a209-7105dc417fab  L-SSPA1
  1445.750          84.742      4.836     36.252            6.183        10414.217      3.846      0.000      0.000    0.11329   21.41173  4b304909-5d7f-4f20-91a7-3bd1c56ace98  L-SSPA2
  1447.750          84.469      4.854     36.365            5.870        10426.916      2.010      0.000      0.000    0.11953   20.43736  83aefc6e-b733-489f-8bff-5aa78232a652  LH-MOD1
  1447.750          84.469      4.854     36.365            5.870        10426.916      2.010      0.000      0.000    0.11953   20.43736  f7ebcbcd-3269-482a-b7d7-cbbdd52f58a3  LH-MOD2
  1439.750          85.471      4.771     35.861            6.090        10370.199      2.737      0.000      0.000    0.16477   21.01136  b25dc4d9-13c8-482a-a299-dd01fd08ebdb  H-SSPA1
  1439.750          85.471      4.771     35.861            6.090        10370.199      2.737      0.000      0.000    0.16477   21.01136  50035c84-d1c9-41bb-82a1-2b10a91569f0  H-SSPA2
  1452.750          83.825      4.907     36.687            6.400        10463.108      2.007      0.000      0.000    0.08477   22.15069  9bc2cd0a-edc1-4207-b092-33d16198b231  ASCATICU1
  1452.750          83.825      4.907     36.687            6.400        10463.108      2.007      0.000      0.000    0.08477   22.15069  31b09dff-babf-48dd-ad99-ac5aef3469e6  ASCATICU2
  1481.163          79.878      5.189     38.423            5.381        10658.101      1.538      0.000      0.000    0.00789   18.92294  429cbd40-c6c5-43fd-b460-fc5cd243292f  IASI
  1473.750          80.996      5.119     37.986            5.959        10609.061      1.707      0.000      0.000    0.01004   20.84279  ae599747-ecf5-4232-aa46-521c56c71902  Cylind1
  1431.750          86.491      4.693     35.388            5.963        10316.946      1.767      0.000      0.000    0.02507   20.57622  5e2ba905-2d33-4714-9e11-8737eed848d1  Cylind2
  1416.750          88.209      4.539     34.470            6.375        10213.700      6.754      0.000      0.000    0.03926   21.72537  96053455-f40c-41f0-a511-c27a3d1ac7f2  SheWallY1
  1416.750          88.209      4.539     34.470            6.375        10213.700      6.754      0.000      0.000    0.03926   21.72537  7059b08a-c312-4b65-94ec-4f9a27039aff  SheWallY2
  1416.750          88.209      4.539     34.470            6.375        10213.700      6.754      0.000      0.000    0.03926   21.72537  5a728766-3fb7-4ba3-b682-c61b4be6dca8  SheWallY3
  1416.750          88.209      4.539     34.470            6.375        10213.700      6.754      0.000      0.000    0.03926   21.72537  a223b4fe-73fe-48b7-a127-0fefb89338e0  SheWallY4
  1411.750          88.746      4.488     34.167            6.853        10179.647      3.318      0.000      0.000    0.04490   23.15221  59583a85-bcfd-47ed-bdab-daa3f7c171bf  SheWallZ1
  1411.750          88.746      4.488     34.167            6.853        10179.647      3.318      0.000      0.000    0.04490   23.15221  96825daa-1189-41a4-8029-c7f260f99328  SheWallZ2
  1458.300          83.126      4.966     37.047            6.683        10503.572      1.833      0.000      0.000    0.07926   23.11762  bccfff9a-9117-41e8-934d-f2f5d29f1e79  MHS-MPU-internal
  1457.300          83.256      4.956     36.986            6.728        10496.621      2.419      0.000      0.000    0.09789   23.25247  2622fa08-adbb-4190-a652-7df2c8d0e121  ASCATEPC1-internal
  1457.300          83.256      4.956     36.986            6.728        10496.621      2.419      0.000      0.000    0.09789   23.25247  f540ee8e-8f74-4412-be6c-2f8cd56cf0ec  ASCATEPC2-internal
  1456.300          83.399      4.946     36.926            6.704        10489.981      1.594      0.000      0.000    0.07110   23.16739  dc2e6f52-c5a9-428b-98b3-1079deb95298  PMC1-internal
  1456.300          83.399      4.946     36.926            6.704        10489.981      1.594      0.000      0.000    0.07110   23.16739  cd804e82-b086-4b5e-9554-a6d5a8e0c269  PMC2-internal
  1460.300          82.899      4.989     37.187            6.745        10519.294      1.888      0.000      0.000    0.05418   23.36417  6d9ff6a9-d7ca-4720-bf90-516d7349c993  PDU1-internal
  1460.300          82.899      4.989     37.187            6.745        10519.294      1.888      0.000      0.000    0.05418   23.36417  03150939-69bd-458d-8058-caff2c4ea0c9  PDU2-internal
  1456.300          83.415      4.946     36.926            6.126        10489.877      1.505      0.000      0.000    0.06122   21.39747  d59415d8-a001-4fcb-a193-705b75585286  RTU-internal
  1459.300          83.048      4.980     37.132            6.871        10513.101      1.891      0.000      0.000    0.06189   23.76042  792e896a-aee6-4a79-8dde-e7ec1261d254  SARP-3-internal
  1453.300          83.802      4.915     36.734            6.384        10468.350      2.658      0.000      0.000    0.05078   22.07804  1dcdc0b7-5a99-4983-bf05-64fc5adb56cc  SAR-Rx-internal
  1452.866          83.809      4.908     36.689            5.857        10463.329      1.673      0.000      0.000    0.09964   20.42268  2fbd2027-dca6-4c81-96a5-d16370765a92  ASCATRFU1-internal
  1452.866          83.809      4.908     36.689            5.857        10463.329      1.673      0.000      0.000    0.09964   20.42268  b4629894-68e0-430d-96b4-302f95184b87  ASCATRFU2-internal
  1460.300          82.896      4.989     37.186            6.705        10519.191      1.524      0.000      0.000    0.06602   23.24769  122eb294-6444-456e-9a34-b927575ac0d3  IASI-DPS-internal
  1460.300          82.916      4.990     37.195            6.855        10520.122      1.393      0.000      0.000    0.06220   23.72189  4c90b642-dc9f-481d-89b1-f740beeca2a8  IASI-IMS-internal
  1450.300          84.167      4.884     36.546            6.606        10447.210      4.141      0.000      0.000    0.09880   22.78337  18188eff-2b92-455e-a3f4-fa1e2c162e7d  DPU-SEM-internal
  1456.300          83.461      4.951     36.951            6.901        10492.750      1.594      0.000      0.000    0.04709   23.83488  2c7ac34c-7ef6-4bb5-8b4f-9f474c250573  PCU-internal
  1460.300          82.929      4.991     37.199            6.872        10520.583      2.201      0.000      0.000    0.04597   23.77731  00bcb475-9d93-4ea9-bf21-a95c5c8f92db  TCU-internal
  1457.300          83.327      4.961     37.014            6.878        10499.785      1.304      0.000      0.000    0.03017   23.76475  5a61b908-b1a2-4a5d-aa6a-3bb5de02b2e1  SSR-internal
  1455.300          83.538      4.937     36.866            6.712        10483.170      1.419      0.000      0.000    0.06577   23.18013  c2ab41aa-4d29-4562-881d-250dc4304964  NIU-internal
  1459.300          83.042      4.980     37.129            6.831        10512.797      1.881      0.000      0.000    0.06201   23.63251  4b346112-6fa3-4fb4-9c45-23962cc2bdaf  ADCS-RPU-internal
  1453.300          83.801      4.916     36.742            6.727        10469.302      3.543      0.000      0.000    0.08122   23.21832  8fb80bdc-9527-4c99-a844-ed98ae3af01e  ADCS-TXU-internal
  1455.300          83.497      4.933     36.847            6.504        10481.023      1.640      0.000      0.000    0.08797   22.47803  c5c7c6a5-c37c-4edb-82c0-29b8a4eedfd7  GRAS-GEU-internal
  1457.300          83.266      4.956     36.988            6.636        10496.866      2.287      0.000      0.000    0.09366   22.98065  12c176cb-6d99-4ed9-b863-4489f06050e1  ASCATDPU1-internal
  1457.300          83.266      4.956     36.988            6.636        10496.866      2.287      0.000      0.000    0.09366   22.98065  4c723066-bc05-41f7-a3c9-a43fed6bd09a  ASCATDPU2-internal
